Datetime,Equity_Value,Date
2017-10-26 13:44:00,1090704.2,2017-10-26
2017-10-26 13:45:00,1090702.3,2017-10-26
2017-10-26 13:46:00,1090700.85,2017-10-26
2017-10-26 13:47:00,1090694.7,2017-10-26
2017-10-26 13:48:00,1090685.1,2017-10-26
2017-10-26 13:49:00,1090680.4,2017-10-26
2017-10-26 13:50:00,1090685.95,2017-10-26
2017-10-26 13:51:00,1090687.1,2017-10-26
2017-10-26 13:52:00,1090682.85,2017-10-26
2017-10-26 13:53:00,1090695.25,2017-10-26
2017-10-26 13:54:00,1090701.7,2017-10-26
2017-10-26 13:55:00,1090701.9,2017-10-26
2017-10-26 13:56:00,1090695.6,2017-10-26
2017-10-26 13:57:00,1090693.9,2017-10-26
2017-10-26 13:58:00,1090693.15,2017-10-26
2017-10-26 13:59:00,1090696.8,2017-10-26
2017-10-26 14:00:00,1090693.05,2017-10-26
2017-10-26 14:01:00,1090696.85,2017-10-26
2017-10-26 14:02:00,1090695.9,2017-10-26
2017-10-26 14:03:00,1090699.0,2017-10-26
2017-10-26 14:04:00,1090704.35,2017-10-26
2017-10-26 14:05:00,1090710.25,2017-10-26
2017-10-26 14:06:00,1090705.0,2017-10-26
2017-10-26 14:07:00,1090699.65,2017-10-26
2017-10-26 14:08:00,1090712.25,2017-10-26
2017-10-26 14:09:00,1090711.45,2017-10-26
2017-10-26 14:10:00,1090710.9,2017-10-26
2017-10-26 14:11:00,1090720.7,2017-10-26
2017-10-26 14:12:00,1090716.65,2017-10-26
2017-10-26 14:13:00,1090709.85,2017-10-26
2017-10-26 14:14:00,1090704.65,2017-10-26
2017-10-26 14:15:00,1090709.15,2017-10-26
2017-10-26 14:16:00,1090705.3,2017-10-26
2017-10-26 14:17:00,1090710.25,2017-10-26
2017-10-26 14:18:00,1090716.3,2017-10-26
2017-10-26 14:19:00,1090715.4,2017-10-26
2017-10-26 14:20:00,1090720.9,2017-10-26
2017-10-26 14:21:00,1090713.7,2017-10-26
2017-10-26 14:22:00,1090711.0,2017-10-26
2017-10-26 14:23:00,1090711.7,2017-10-26
2017-10-26 14:24:00,1090707.9,2017-10-26
2017-10-26 14:25:00,1090718.95,2017-10-26
2017-10-26 14:26:00,1090737.5,2017-10-26
2017-10-26 14:27:00,1090739.85,2017-10-26
2017-10-26 14:28:00,1090762.65,2017-10-26
2017-10-26 14:29:00,1090753.95,2017-10-26
2017-10-26 14:30:00,1090752.8,2017-10-26
2017-10-26 14:31:00,1090758.5,2017-10-26
2017-10-26 14:32:00,1090754.25,2017-10-26
2017-10-26 14:33:00,1090757.1,2017-10-26
2017-10-26 14:34:00,1090753.75,2017-10-26
2017-10-26 14:35:00,1090758.4,2017-10-26
2017-10-26 14:36:00,1090768.05,2017-10-26
2017-10-26 14:37:00,1090754.6,2017-10-26
2017-10-26 14:38:00,1090744.55,2017-10-26
2017-10-26 14:39:00,1090720.5,2017-10-26
2017-10-26 14:40:00,1090702.0,2017-10-26
2017-10-26 14:41:00,1090721.95,2017-10-26
2017-10-26 14:42:00,1090720.9,2017-10-26
2017-10-26 14:43:00,1090723.9,2017-10-26
2017-10-26 14:44:00,1090720.45,2017-10-26
2017-10-26 14:45:00,1090727.1,2017-10-26
2017-10-26 14:46:00,1090733.95,2017-10-26
2017-10-26 14:47:00,1090733.8,2017-10-26
2017-10-26 14:48:00,1090736.95,2017-10-26
2017-10-26 14:49:00,1090732.45,2017-10-26
2017-10-26 14:50:00,1090742.2,2017-10-26
2017-10-26 14:51:00,1090734.5,2017-10-26
2017-10-26 14:52:00,1090757.75,2017-10-26
2017-10-26 14:53:00,1090753.3,2017-10-26
2017-10-26 14:54:00,1090754.95,2017-10-26
2017-10-26 14:55:00,1090758.6,2017-10-26
2017-10-26 14:56:00,1090758.4,2017-10-26
2017-10-26 14:57:00,1090767.95,2017-10-26
2017-10-26 14:58:00,1090768.4,2017-10-26
2017-10-26 14:59:00,1090763.5,2017-10-26
2017-10-26 15:00:00,1090761.2,2017-10-26
2017-10-26 15:01:00,1090727.95,2017-10-26
2017-10-26 15:02:00,1090728.95,2017-10-26
2017-10-26 15:03:00,1090724.55,2017-10-26
2017-10-26 15:04:00,1090735.8,2017-10-26
2017-10-26 15:05:00,1090727.65,2017-10-26
2017-10-26 15:06:00,1090736.25,2017-10-26
2017-10-26 15:07:00,1090755.0,2017-10-26
2017-10-26 15:08:00,1090743.85,2017-10-26
2017-10-26 15:09:00,1090756.2,2017-10-26
2017-10-26 15:10:00,1090754.6,2017-10-26
2017-10-26 15:11:00,1090756.15,2017-10-26
2017-10-26 15:12:00,1090768.45,2017-10-26
2017-10-26 15:13:00,1090759.35,2017-10-26
2017-10-26 15:14:00,1090769.5,2017-10-26
2017-10-26 15:15:00,1090768.3,2017-10-26
2017-10-26 15:16:00,1090766.25,2017-10-26
2017-10-26 15:17:00,1090770.3,2017-10-26
2017-10-26 15:18:00,1090769.1,2017-10-26
2017-10-26 15:19:00,1090771.0,2017-10-26
2017-10-26 15:20:00,1090769.8,2017-10-26
2017-10-27 10:30:00,1092636.25,2017-10-27
2017-10-27 10:31:00,1092635.2,2017-10-27
2017-10-27 10:32:00,1092639.05,2017-10-27
2017-10-27 10:33:00,1092640.45,2017-10-27
2017-10-27 10:34:00,1092639.55,2017-10-27
2017-10-27 10:35:00,1092637.8,2017-10-27
2017-10-27 10:36:00,1092639.85,2017-10-27
2017-10-27 10:37:00,1092640.35,2017-10-27
2017-10-27 10:38:00,1092640.3,2017-10-27
2017-10-27 10:39:00,1092641.75,2017-10-27
2017-10-27 10:40:00,1092641.9,2017-10-27
2017-10-27 10:41:00,1092638.95,2017-10-27
2017-10-27 10:42:00,1092640.25,2017-10-27
2017-10-27 10:43:00,1092641.1,2017-10-27
